UniqueCount	AmbigCount
305	3
0	2
236	39
74	0
0	0
87	2
0	0
320	2
4	0
0	0
0	0
0	0
0	0
81	8
74	19
42	2
1	0
148	4
201	117
1	6
47	3
113	14
1	0
0	0
0	0
0	0
2	0
9	0
11	0
1	0
0	1
0	0
0	0
4	0
0	0
718	90
36	4
14	0
0	0
0	0
33	0
1	0
52	0
15	0
1	1
0	0
210	0
89	0
0	0
0	0
205	1
0	0
4	0
0	0
5	1
7	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	0
25	3
13	0
0	0
7	4
18	0
20	0
196	8
5	0
39	8
16	0
0	0
0	0
0	0
0	0
0	0
19	2
0	0
0	0
5	0
856	75
24	5
0	0
1533	16
0	0
6	0
91	61
0	0
250	2
566	8
510	7
9	3
371	4
5	1
1	0
0	0
203	16
255	2
9	0
20	0
5	0
0	0
0	0
4	0
0	0
0	0
58	37
0	0
0	0
10	0
9	0
89	10
20	11
0	0
0	0
0	0
2	0
0	0
0	0
1	0
41	2
114	2
22	0
0	0
0	0
0	0
303	14
36	2
159	0
0	0
0	0
0	0
88	3
375	48
221	1
0	0
0	0
0	0
14	0
550	8
0	0
41	0
131	21
1432	6
0	0
461	20
759	21
1	3
67	0
684	7
3	0
0	0
0	0
103	0
0	0
0	0
111	2
270	77
0	0
0	0
3	0
299	2
1	0
15	1
187	0
520	7
0	0
155	15
12	20
15	0
61	6
0	0
43	29
95	7
4	0
0	0
19	1
0	0
0	0
0	0
12	0
0	0
1	0
68	14
65	31
73	6
0	0
0	0
0	0
0	0
119	62
0	0
42	4
0	0
37	5
14	0
64	0
0	1
0	0
1	0
0	0
0	0
0	0
22	0
195	6
0	0
48	0
87	0
708	85
25	0
30	4
1	0
0	0
738	257
84	2
56	4
0	0
268	16
0	0
3	0
143	15
0	0
58	3
247	3
0	0
0	0
320	58
105	0
467	1
0	0
70	2
1	0
350	3
938	8
0	0
0	0
0	0
0	0
0	0
284	22
65	34
102	10
2	0
10	3
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
1	0
30	1
0	0
0	0
16	4
5	0
458	36
0	0
13	0
123	7
0	0
1	0
10	1
6	0
0	0
1	0
0	0
0	0
162	0
112	1
133	30
70	0
118	29
233	11
0	0
0	0
0	0
0	0
1	0
124	39
0	0
227	10
3	0
2	59
3	54
0	0
0	0
0	0
3	0
11	0
3144	24
0	0
0	0
0	0
0	0
64	1
0	0
11	0
1	0
0	0
177	2
0	0
13	0
0	0
0	3
71	31
0	0
0	0
7	0
25	0
20	0
0	0
0	0
0	0
2631	63
124	0
0	0
0	0
0	1
0	1
1	0
0	0
0	0
467	3
0	0
8	0
0	0
0	0
47	8
12	0
0	0
0	0
0	0
0	0
259	0
0	0
0	0
35	5
502	104
0	0
0	0
14	1
0	0
652	3
24	0
8	0
0	0
0	0
4	1
0	0
0	0
2	0
0	0
40	0
2	0
6	0
19	0
0	0
159	1
0	0
1	0
0	0
0	1
10	0
17	0
3	0
75	8
0	0
0	0
0	0
60	3
4	0
333	25
0	0
0	0
0	0
0	0
182	19
34	0
2	0
0	0
2	0
30	0
0	0
0	0
168	36
0	3
0	0
0	2
0	0
33	0
3	0
0	0
26	1
0	0
350	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
32	4
0	0
0	0
0	0
384	11
1	0
1	0
0	0
1	0
1	0
12	0
0	0
0	0
0	0
78	5
20	0
0	0
3	0
109	2
0	0
0	0
0	0
0	0
0	0
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
236	4
0	0
0	0
0	0
23	4
0	0
0	0
622	34
0	0
15	0
0	0
181	6
64	7
2	0
54	4
2	0
426	2
0	0
10	1
4	0
131	0
0	0
0	0
0	0
0	0
2	3
0	0
0	0
1	17
0	0
6	0
48	0
0	0
0	0
0	0
21	0
1	0
294	21
19	0
0	0
0	0
21	0
93	34
0	0
0	0
48	1
0	0
6	0
0	0
87	0
0	0
0	0
0	0
6	0
31	0
343	99
0	0
1	0
0	0
1	0
0	0
12	7
0	0
0	0
155	23
1	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
282	7
9	0
111	47
12	0
47	0
0	0
0	0
0	0
0	0
0	0
0	0
24	3
74	14
2	0
47	0
2	0
12	0
146	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
36	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
218	10
0	0
0	0
1	0
0	0
0	0
0	0
0	0
7	0
111	2
21	0
8	0
0	0
92	0
0	0
0	0
0	0
12	2
0	0
0	0
0	0
31	2
0	0
0	0
58	12
158	0
5	0
0	0
292	89
0	0
62	3
0	0
0	0
6	1
56	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
26	158
2	0
128	6
0	0
0	0
0	0
12	290
0	0
106	2
0	5
0	0
0	0
20	0
126	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
87	29
71	1
1	0
22	3
0	0
368	79
0	0
0	0
1	0
0	0
39	11
92	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	2
0	0
42	0
0	0
0	0
150	0
1	0
2	0
0	0
325	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	0
0	0
0	0
417	0
130	97
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
51	0
0	0
22	0
0	0
0	0
0	0
0	0
0	0
0	0
307	10
0	0
0	0
546	6
87	1
12	0
93	5
163	3
0	0
0	0
0	0
0	0
0	0
436	73
2	0
0	0
28	0
0	0
0	0
0	1
18	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	8
0	0
0	0
0	0
0	0
13	3
12	0
100	0
0	0
0	0
0	0
0	0
119	1
42	0
0	0
275	43
0	0
281	4
0	0
0	0
0	1
1	0
6	0
0	0
0	0
0	0
0	0
100	0
35	0
2	0
0	0
0	0
97	4
0	0
3	0
0	0
9	0
0	0
485	138
0	23
17	0
16	0
2	0
0	0
0	0
0	0
265	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
22	0
0	0
3	0
0	0
15	0
0	0
0	0
143	30
0	0
47	0
3	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
597	102
0	0
3	0
0	0
3	0
153	0
11	0
4	0
28	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
9	0
0	0
12	0
101	3
3	0
0	0
0	0
23	7
61	4
0	0
9	9
43	2
0	0
358	2
0	0
3	0
0	0
41	0
6	4
0	0
4	0
17	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
36	0
134	38
0	0
0	0
0	0
36	0
57	2
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
66	28
0	0
91	1
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
12	0
4813	74
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
400	9
219	2
0	0
0	0
0	0
0	0
0	0
0	0
14	6
0	0
7	0
0	0
0	1
4	0
70	0
1	0
0	0
386	40
0	0
10	0
0	0
0	0
0	1
37	6
0	0
122	0
0	0
0	0
0	0
0	0
1	0
49	2
0	0
0	0
506	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
0	0
16	0
45	7
6	0
199	22
0	0
0	0
0	0
0	0
2	0
3	0
89	3
62	7
0	0
3655	113
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
50	0
0	0
0	0
72	12
0	0
1	1
33	2
0	0
8	3
20	0
0	0
0	0
240	75
14	0
0	0
0	0
0	0
78	2
14	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
42	1
0	0
0	0
156	0
0	0
0	0
69	0
0	0
0	0
1146	87
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
73	12
0	0
4	0
0	0
70	2
2	2
4	0
9	0
0	0
0	0
0	0
13	0
19	0
0	0
0	0
16	3
0	0
0	0
0	0
263	177
3	0
11	3
26	0
14	2
0	0
5	2
101	0
98	3
16	1
0	0
6	0
45	0
255	21
0	0
414	9
14	0
0	0
25	4
26	0
184	3
0	0
0	0
0	0
0	0
0	0
0	0
49	1
7	2
41	4
32	4
0	0
0	0
141	0
0	0
0	0
6	0
0	0
19	3
2	0
0	0
0	0
52	1
86	5
75	0
0	0
11	1
0	0
0	0
9	7
92	49
0	0
2	0
1	0
76	2
80	1
83	1
11	0
0	0
235	0
0	21
6	2
0	0
0	0
75	0
0	0
10	1
12	0
177	13
50	0
0	0
135	18
4	0
276	7
43	1
0	0
0	0
12	0
71	1
7	0
0	0
75	12
0	0
24	10
8	0
321	5
1	0
47	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
26	0
0	0
35	12
848	5
148	4
0	0
28	5
0	0
0	0
0	0
0	0
6	0
0	0
0	0
9	1
0	0
113	20
0	0
15	3
0	0
43	4
11	0
53	1
0	0
308	127
282	1
0	0
755	81
0	0
17	0
78	5
2	0
0	0
136	24
16	0
2	0
15	14
0	0
0	0
7	9
32	0
0	0
8	7
213	3
0	0
65	2
0	0
1261	13
249	6
0	1
24	3
35	0
0	0
71	2
142	2
18	0
26	4
27	2
31	1
289	1
10	0
171	35
230	47
0	0
23	0
2	0
0	0
98	16
18	0
0	0
61	0
146	11
0	0
77	13
15	13
77	2
0	0
0	0
69	26
106	60
688	4
25	8
0	0
28	4
44	6
16	0
1333	7
822	7
12	2
3	2
8	24
0	0
475	21
1	0
0	0
12	0
6	0
813	174
21	0
13	0
2	1
53	0
321	10
1	0
0	0
14	2
233	54
0	0
92	30
4	0
0	0
1	0
0	1
0	1
0	0
21	0
0	0
6	0
930	329
0	0
15	12
0	0
0	0
0	0
74	1
1	0
130	29
13	67
0	0
124	0
0	0
4148	267
0	0
0	0
22	0
159	3
79	3
0	0
31	28
1	0
0	0
39	1
10	0
3	0
1	0
0	0
0	0
20	0
0	0
0	0
5	0
455	1
309	4
98	1
23	0
11	0
13	22
1	40
0	40
26	0
0	0
3	0
0	0
3129	20
0	0
0	0
0	0
0	0
0	0
0	2
0	0
67	0
9	0
70	5
3	0
0	0
0	0
125	0
72	0
55	5
272	2
7	0
0	0
94	0
28	1
0	0
0	0
0	0
32	6
17	2
0	0
41	10
327	6
0	0
0	0
21	0
0	0
0	0
0	0
10	0
0	0
0	0
9	0
3	0
1	0
0	0
10	0
11	0
116	0
2	2
6	0
0	0
0	0
2	0
18	0
0	0
2	0
0	0
127	7
2	0
35	0
15	1
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
104	0
0	0
0	0
0	0
3	0
11	0
89	2
7	0
1	0
115	24
0	0
222	6
21	8
1	0
6	1
591	13
0	0
40	16
0	0
172	6
0	0
18	0
6	0
10	1
78	0
1	0
0	0
134	52
62	9
37	0
16	0
23	0
42	4
0	0
17	17
0	0
7	1
54	0
0	0
0	0
0	0
0	0
12	0
0	0
9	0
0	0
264	1
17	1
5	0
0	0
6	0
0	0
1360	8
109	71
6	0
81	29
0	0
329	20
31	2
1	0
0	0
0	0
0	0
0	0
18	0
43	55
51	0
91	11
0	0
99	3
466	8
0	0
83	0
0	0
316	28
1	0
31	0
0	0
486	82
0	0
0	0
11	1
428	3
343	20
178	55
17	0
1452	69
45	0
207	1
13	3
25	0
4	0
0	0
5	0
0	0
0	0
3	0
44	1
367	43
387	21
80	0
218	20
1028	61
96	0
295	9
0	0
285	3
0	0
0	0
36	0
3	2
58	6
4	0
0	1
1	0
0	0
486	140
0	0
69	25
0	0
22	0
0	0
2	2
261	5
484	7
61	5
1	3
1	0
9	0
80	11
93	0
0	0
26	2
21	0
0	0
35	13
64	8
18	0
48	7
0	0
0	0
10	0
14	4
0	0
0	0
0	3
0	3
1	0
6	0
10	0
174	67
12	11
0	0
45	2
13	0
0	0
2	0
798	200
0	0
91	8
0	0
30	2
156	5
41	0
422	73
18	0
103	4
14	0
9	0
0	0
0	0
0	0
0	0
0	0
260	52
3	1
0	0
0	0
0	0
471	202
27	5
0	0
21	0
0	0
0	0
0	0
4	0
12	3
0	0
0	0
0	0
1	0
0	0
8	18
0	0
11	0
3	0
1	0
3	0
15	0
9	0
1	0
0	0
0	0
0	0
0	0
37	3
3	0
19	0
20	0
0	0
5	0
364	13
1	0
0	0
0	0
0	0
0	0
1	0
74	0
152	7
11	0
344	8
47	4
44	14
0	0
14	0
0	0
140	15
23	0
244	44
265	14
1288	14
25	0
28	0
21	4
5	0
0	0
27	0
16	0
0	0
196	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
30	26
63	3
17	0
0	0
0	0
935	781
275	53
181	54
261	0
458	3
51	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
119	3
9	0
0	0
0	0
6	0
0	0
0	0
0	0
26	11
0	0
0	0
277	0
1	0
6	0
0	0
90	0
129	20
24	30
259	1
458	262
38	2
123	3
4	0
72	5
0	0
78	0
12	0
172	43
70	0
9	0
21	0
224	6
0	0
340	11
19	1
187	8
2	0
0	0
182	62
11	0
635	7
0	0
0	0
0	0
0	0
0	0
413	7
94	0
1485	6
0	0
1	0
0	0
0	0
3	0
0	0
0	0
19	0
3	0
0	0
88	6
3	0
0	0
1	0
3	0
1	0
177	3
13	6
1	0
394	9
0	0
12	2
244	24
126	3
1	1
43	4
0	0
0	0
0	0
266	63
0	0
90	25
49	0
10	0
0	0
0	0
42	4
368	12
9	0
1	0
1048	1169
0	0
0	0
84	10
13	1
60	7
93	9
56	3
0	0
21	0
0	0
0	0
21	0
74	3
0	0
4	1
9	0
491	11
52	8
111	19
631	27
27	2
30	0
0	0
0	0
11	1
5	0
594	21
0	0
0	0
241	7
0	0
16	2
0	0
4	0
0	0
79	11
0	0
23	33
0	0
0	0
51	1
0	0
16	0
128	104
0	0
0	0
30	6
585	31
0	149
5	1
0	0
11	0
99	150
0	0
0	0
0	0
0	0
9	0
18	8
4	1
0	0
0	0
117	54
197	3
19	0
99	0
0	0
41	5
0	0
0	0
0	0
0	0
0	0
170	46
70	23
0	0
0	0
0	0
0	0
0	0
0	0
80	3
4	0
508	5
174	57
41	12
193	1
1	0
0	0
0	0
81	26
6	5
56	1
23	1
5	0
2	0
0	0
2	0
6	0
15	22
29	35
2	6
0	0
0	0
15	9
9	0
5	0
0	0
799	253
291	27
0	0
245	2
0	0
2	0
2	0
0	0
0	0
5	0
162	1
0	0
3	0
26	0
109	2
0	0
0	0
874	3
0	1
6	0
49	0
181	1
196	0
118	0
1347	11
211	0
0	0
892	9
44	83
0	0
88	41
0	0
7	0
71	12
0	9
0	0
0	0
36	3
10	0
0	1
402	4
0	0
0	0
16	3
11	0
0	0
160	5
0	0
0	1
0	0
0	0
169	10
2	11
2	1
63	0
0	0
0	0
8	0
0	0
0	0
1	0
41	0
239	1
15	0
0	0
551	26
152	11
39	0
32	0
378	7
0	0
178	5
0	0
0	0
0	0
61	10
89	21
0	0
65	21
1455	160
105	31
15	0
146	174
0	0
1	0
0	0
125	1
230	2
0	0
0	0
0	0
0	0
71	89
0	0
1	0
1	0
0	0
45	0
3	0
0	0
89	23
106	5
0	0
0	0
373	109
8	0
0	0
0	0
3	0
0	0
792	4
61	0
0	0
1	0
0	0
84	3
134	27
434	90
87	1
5	0
25	8
0	3
0	0
2	0
18	2
0	0
0	0
0	0
8	0
25	17
9	0
52	3
3	0
222	3
107	5
991	9
312	0
0	0
539	8
0	0
0	0
469	6
0	0
6	0
49	0
6	0
4	0
1	0
371	2
13	0
0	0
6	0
4	1
0	0
5	0
1	0
0	0
0	0
0	0
0	0
1	0
311	3
5	0
1	2
0	0
0	0
0	8
0	21
0	13
0	21
4	13
0	0
0	0
0	0
0	0
456	15
0	0
8	0
2	0
335	48
5	1
0	0
1	0
22	1
42	0
0	0
80	7
2	0
410	39
27	45
0	0
0	0
5	0
110	98
0	0
3	2
3	0
0	0
0	0
132	6
0	0
134	13
3	0
0	0
7	0
0	0
0	0
1	0
18	0
6	0
197	2
0	0
0	0
0	0
0	0
213	2
38	0
110	1
29	0
0	0
5	0
2	0
0	0
4	0
0	0
0	0
59	0
18	0
128	1
1	0
269	5
17	0
18	2
5	1
3	0
2	7
140	3
15	2
9	0
678	365
0	0
566	2
2	2
3	0
237	5
9	0
15	6
19	2
454	7
1225	12
13	1
57	1
2	0
25	0
16	81
0	0
0	0
0	0
2	0
0	0
0	0
0	0
8	0
18	24
1109	498
15	0
1	0
0	0
116	0
0	0
0	0
0	0
1	0
9	0
0	0
0	0
1	0
0	0
0	0
0	0
9	1
427	11
18	0
1898	830
0	0
0	0
0	0
307	483
104	11
49	37
9	1
42	3
0	0
5	0
29	0
5	0
11	0
1	0
15	0
0	0
0	0
0	0
10	0
11	0
11	12
180	59
44	3
467	14
0	0
0	0
0	0
0	0
238	1
3	0
75	0
1	0
42	0
1486	16
4	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
1	0
2	0
834	31
78	8
0	0
0	0
0	0
0	0
1	0
6	0
0	0
36	4
0	0
11	0
0	0
201	8
53	2
0	0
12	0
2129	19
34	1
46	0
115	0
0	0
135	1
7	0
6	0
25	0
0	0
382	27
7	0
246	4
17	0
0	0
0	0
4	0
29	1
1	0
11	2
0	0
0	0
273	4
4	0
0	0
760	265
5	0
57	47
14	17
0	0
92	2
0	0
0	0
0	0
2	0
0	0
0	0
11	0
67	3
49	3
12	0
51	1
1	0
44	1
47	0
30	0
10	0
2	0
28	1
3	0
16	0
52	39
3001	24
0	0
0	0
0	0
0	0
47	0
235	4
43	0
0	0
0	0
148	2
0	0
0	0
6	0
1	0
21	3
30	3
0	0
0	0
0	0
29	0
1	0
41	0
0	0
62	3
70	115
25	0
0	0
48	7
20	5
68	12
0	0
7	2
9	0
43	0
0	0
0	1
3	0
1792	23
1	0
44	0
138	3
479	156
1	0
204	30
2152	65
96	69
54	3
0	0
130	0
2361	37
110	13
29	7
0	0
0	0
716	159
439	90
2	0
0	0
0	0
0	0
1	0
4	0
67	4
20	3
266	3
1	1
5	1
35	1
527	11
0	0
70	1
107	30
0	0
32	1
45	0
0	0
2	0
7	4
81	8
9	0
0	0
0	0
0	0
78	7
4	0
359	69
0	0
40	5
8	0
19	0
117	10
97	5
0	0
7	0
5	0
2	0
440	1
0	0
26	43
35	24
0	0
340	5
21	0
2	0
11	3
0	0
0	0
5	0
2	0
0	0
6	0
0	0
987	12
159	7
278	5
34	31
59	2
100	42
91	2
64	0
70	6
3434	420
1144	287
21	9
206	31
5327	726
0	0
1	1
19	0
0	0
0	0
199	2
18	0
77	0
225	4
14	0
1	0
0	0
0	0
0	0
77	1
87	0
0	0
0	0
115	8
0	0
19	1
64	4
16	6
500	8
42	3
0	0
4	0
0	0
0	0
213	41
0	0
101	0
0	0
0	0
10	0
2	0
170	65
0	0
0	0
0	0
129	4
0	0
0	0
7	1
1	0
0	0
0	0
2080	21
0	0
189	0
13	14
0	0
5	0
0	0
17	0
1	3
0	0
3	4
20	1
9	0
2	0
25	0
1	0
27	4
0	0
0	0
125	9
12	0
130	11
0	0
23	7
0	0
12	0
7	0
27	0
0	0
2	0
0	0
0	0
9	1
0	0
0	0
391	7
3	0
0	0
36	0
0	0
27	0
24	6
50	1
220	6
0	0
0	0
0	0
363	0
0	0
21	9
180	2
0	0
179	37
207	11
67	8
0	0
0	0
0	0
0	0
164	13
11	0
0	0
1187	33
448	47
5	4
249	30
0	0
0	0
0	0
24	3
161	61
0	0
0	0
0	0
2	0
102	8
0	0
52	12
163	2
2	0
16	57
0	0
141	75
0	0
57	0
293	1
41	9
0	0
133	17
91	0
97	0
0	0
0	0
0	0
288	37
5	0
0	0
39	0
0	0
2173	7
386	67
0	0
2	0
18	7
23	0
280	28
0	0
0	0
0	0
0	0
0	0
2	0
2220	31
69	0
59	12
103	1
61	3
320	7
1	0
0	0
0	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
0	0
0	0
19	0
2	1
35	0
2	1
12	0
60	2
745	16
75	2
93	7
0	0
29	0
2	0
2267	32
0	0
5	0
222	67
706	111
376	7
57	4
0	0
0	0
0	0
3	0
3	0
4	0
0	0
7	0
0	0
0	0
0	0
3663	22
23	1
40	1
0	0
5	0
0	0
0	0
0	0
109	1
0	0
0	0
402	4
1	1
25	0
99	25
63	2
8	0
14	0
7	0
38	1
4	0
158	2
0	0
0	0
15	2
2	0
177	1
0	0
1449	10
304	7
2	0
2	0
297	5
139	167
8	3
144	6
4	0
0	0
513	28
51	0
14	0
44	13
24	0
1577	138
20	2
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	5
412	15
867	32
4	0
1	0
429	28
53	0
0	0
107	1
131	5
51	0
460	6
4	0
27	0
0	0
176	3
131	0
52	3
103	6
6	1
23	0
798	132
0	0
8	1
2	0
0	0
1	0
268	10
2	0
14	1
256	0
136	0
0	0
220	0
7	0
8	0
2	4
24	1
139	13
0	0
71	1
144	8
466	3
368	13
411	45
42	2
32	0
140	99
3	0
0	0
218	12
5	0
112	0
23	0
9	1
600	19
0	0
0	0
0	0
9	2
109	10
19	0
37	0
15	0
0	0
226	0
27	1
0	0
29	0
557	183
158	2
140	46
74	0
24	0
11	0
364	5
5	0
1	0
0	0
0	0
1	0
1	0
150	0
38	2
40	3
123	1
0	0
393	25
0	0
0	0
0	0
33	3
55	2
25	6
1	0
51	0
35	0
95	1
3	0
0	0
58	3
249	125
3	0
145	8
11	0
0	0
26	25
0	0
0	0
292	11
0	0
2	0
2610	786
4	0
2	0
21	5
55	0
445	33
21	0
0	0
9	0
0	0
1	0
0	0
1	0
0	0
1	0
14	0
0	0
0	0
3	1
137	29
0	0
0	0
183	3
2	0
834	15
7	1
25	0
133	2
0	0
0	0
0	0
504	14
209	39
7	0
17	10
1	0
0	0
34	1
15	0
36	1
0	0
52	0
17	0
340	24
0	0
0	0
0	0
16	2
0	0
0	0
0	0
0	0
10	0
103	2
6	2
2	0
38	1
0	0
71	0
4	0
0	0
0	0
18	0
4	2
0	0
0	0
2	1
12	0
0	0
0	0
23	0
1231	3
294	28
4	0
0	0
9	0
0	0
3	2
5	0
5	2
0	0
3	1
23	0
0	0
6	0
7	0
4	0
10	3
1135	10
0	0
262	0
0	0
0	0
1	0
2	0
16	1
376	9
4	2
42	33
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1
2	0
0	0
6	0
23	0
1	0
44	1
0	0
35	0
129	19
0	0
20	0
0	0
539	46
0	0
2	0
295	9
152	2
0	0
1	1
299	18
136	23
121	40
106	0
6	0
0	0
13	0
0	0
0	0
0	0
90	2
17	0
0	0
15	0
5	0
9	4
55	21
0	0
0	0
13	1
467	1
167	87
1	0
30	77
204	3
17	0
17	2
0	0
0	0
28	1
1	0
2	0
10	0
30	4
3	0
609	44
21	1
0	0
374	65
109	32
89	14
127	3
1	0
0	0
32	32
0	0
0	0
82	0
113	46
0	1
1	0
3	0
19	0
230	106
148	181
0	0
9	0
93	8
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
13	0
3	1
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	2
269	84
10	3
0	0
0	0
0	0
0	0
10	0
37	2
5	0
0	0
1	0
0	0
0	0
1	1
0	0
205	0
43	0
0	0
0	0
0	0
21	0
10	0
1	0
0	0
0	0
0	0
7	0
1	0
0	1
0	0
147	8
13	1
261	136
38	17
134	1
717	108
11	0
1150	68
0	0
0	0
2	0
62	0
165	0
5	0
46	2
0	0
0	0
4	0
0	0
123	20
11	0
0	0
7	0
7	0
76	0
103	1
57	9
0	0
848	13
23	0
0	0
0	0
32	0
66	0
1	0
57	0
0	0
8	0
46	1
22	0
32	10
0	0
137	176
89	1
6684	412
0	0
1	0
594	4
371	0
0	0
0	0
1	0
0	0
251	1
12	0
0	0
12	1
71	0
0	0
0	0
1	0
0	0
110	19
55	0
0	0
27	0
5	0
214	14
0	0
0	0
3	0
0	0
1	0
0	0
31	2
33	4
182	10
50	4
6	0
1	0
0	0
160	1
0	0
172	35
32	4
4	0
774	11
19	1
180	0
0	0
357	2
215	14
4	0
140	4
0	0
48	1
9	0
22	9
0	0
3	2
8	0
0	0
0	0
0	0
0	0
0	0
99	28
0	0
0	0
14	1
32	0
4	3
39	1
169	3
1	0
0	0
31	1
87	4
369	149
6	2
0	0
0	0
182	36
326	25
568	9
7	2
0	0
0	0
4338	23
0	0
7	13
867	23
0	0
3	0
0	0
0	0
0	0
12	12
0	0
71	58
54	3
9	1
0	0
133	15
5	1
3	5
34	0
1	0
0	2
40	1
23	0
0	0
12	5
646	82
3	4
0	0
80	68
0	0
26	5
64	9
99	24
2	0
164	1
108	1
48	21
53	3
0	0
0	0
0	0
1	0
2	0
1	0
0	0
0	0
222	3
0	0
0	0
6467	50
2	0
3674	23
14	0
21	2
38	16
85	53
3	0
15	19
0	0
277	36
12	0
32	0
24	3
0	0
0	1
0	0
869	11
3	0
1	0
47	14
157	4
0	0
0	0
15	0
622	8
761	315
1	0
0	0
40	0
1	0
35	1
14	0
61	2
3046	202
237	46
357	159
16	0
16	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
1	0
25	34
27	0
772	43
12	0
3	0
158	31
0	1
85	22
195	8
0	0
144	3
147	0
0	0
0	0
143	256
810	4
54	26
0	0
0	0
0	0
38	0
0	0
140	2
0	4
59	6
22	1
49	20
0	0
114	74
16	1
246	151
71	1
0	0
0	0
0	0
1	4
0	0
1	0
0	0
0	0
15	3
69	5
0	0
3	0
231	6
57	0
7	0
0	0
0	0
0	0
40	3
73	0
0	0
0	0
0	0
2	0
114	0
0	1
0	0
583	371
3	1
0	0
67	24
5	29
376	2
50	20
93	3
354	31
17	1
2	1
131	1
0	0
0	0
0	0
0	0
0	0
112	0
0	0
296	8
3	0
110	6
0	0
442	135
36	2
6	3
39	0
0	0
1	2
0	0
0	0
8	0
12	0
25	0
10	0
6	10
5	1
2	0
28	13
8	0
0	0
19	0
0	0
2	0
4	2
659	8
648	38
11	5
0	0
1	0
20	11
15	14
0	0
0	0
0	0
134	15
1	0
9	1
0	0
6	0
16	7
4	2
16	17
16	0
642	42
0	0
0	0
36	0
92	2
0	0
0	0
1210	57
0	0
0	0
332	19
108	34
46	0
7	0
0	0
53	8
23	1
22	5
44	2
840	1071
817	14
15	0
0	0
91	25
15	0
0	0
18	1
201	30
0	0
0	0
0	0
10	2
0	0
0	0
1179	108
2476	516
11	0
0	0
13	0
27	0
2	1
0	0
0	0
4	0
0	0
0	0
172	24
0	0
50	0
3	0
58	0
44	49
61	70
0	0
170	54
0	0
2	0
0	6
5	1
6	0
59	1
0	0
0	2
0	0
20	0
1	0
78	17
0	0
2	2
118	7
0	0
144	83
1	0
0	0
0	0
0	0
2	3
1	0
5	0
0	0
0	0
13	0
0	0
22	0
5	0
0	0
0	0
14	0
0	0
136	134
3	2
36	4
291	2449
29	9
30	1
0	0
0	0
0	0
0	1
27	1
0	0
91	9
613	82
11	6
163	7
6	4
0	0
0	0
0	0
0	0
36	2
16	5
2	0
3	0
